name,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler,isbig
#Swarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_swarm_0,,sfx\levels\vox\swarm\plr_0_swarm_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_swarm_1,,sfx\levels\vox\swarm\plr_0_swarm_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_swarm_2,,sfx\levels\vox\swarm\plr_0_swarm_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_swarm_3,,sfx\levels\vox\swarm\plr_0_swarm_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_swarm_0,,sfx\levels\vox\swarm\plr_1_swarm_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_swarm_1,,sfx\levels\vox\swarm\plr_1_swarm_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_swarm_2,,sfx\levels\vox\swarm\plr_1_swarm_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_swarm_3,,sfx\levels\vox\swarm\plr_1_swarm_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_swarm_0,,sfx\levels\vox\swarm\plr_2_swarm_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_swarm_1,,sfx\levels\vox\swarm\plr_2_swarm_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_swarm_2,,sfx\levels\vox\swarm\plr_2_swarm_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_swarm_3,,sfx\levels\vox\swarm\plr_2_swarm_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_swarm_0,,sfx\levels\vox\swarm\plr_3_swarm_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_swarm_1,,sfx\levels\vox\swarm\plr_3_swarm_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_swarm_2,,sfx\levels\vox\swarm\plr_3_swarm_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_swarm_3,,sfx\levels\vox\swarm\plr_3_swarm_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_grenade_exert_0,,sfx\levels\vox\throw\plr_0_grenade_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_grenade_exert_1,,sfx\levels\vox\throw\plr_0_grenade_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_grenade_exert_2,,sfx\levels\vox\throw\plr_0_grenade_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_grenade_exert_3,,sfx\levels\vox\throw\plr_0_grenade_exert_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_grenade_exert_4,,sfx\levels\vox\throw\plr_0_grenade_exert_4.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_grenade_exert_5,,sfx\levels\vox\throw\plr_0_grenade_exert_5.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_grenade_exert_0,,sfx\levels\vox\throw\plr_1_grenade_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_molotov_exert_0,,sfx\levels\vox\throw\plr_0_molotov_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_molotov_exert_1,,sfx\levels\vox\throw\plr_0_molotov_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_molotov_exert_2,,sfx\levels\vox\throw\plr_0_molotov_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_grenade_exert_1,,sfx\levels\vox\throw\plr_1_grenade_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_grenade_exert_2,,sfx\levels\vox\throw\plr_1_grenade_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_grenade_exert_3,,sfx\levels\vox\throw\plr_1_grenade_exert_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_grenade_exert_4,,sfx\levels\vox\throw\plr_1_grenade_exert_4.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_grenade_exert_5,,sfx\levels\vox\throw\plr_1_grenade_exert_5.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_molotov_exert_0,,sfx\levels\vox\throw\plr_1_molotov_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_molotov_exert_1,,sfx\levels\vox\throw\plr_1_molotov_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_molotov_exert_2,,sfx\levels\vox\throw\plr_1_molotov_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_grenade_exert_0,,sfx\levels\vox\throw\plr_2_grenade_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_grenade_exert_1,,sfx\levels\vox\throw\plr_2_grenade_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_grenade_exert_2,,sfx\levels\vox\throw\plr_2_grenade_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_grenade_exert_3,,sfx\levels\vox\throw\plr_2_grenade_exert_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_grenade_exert_4,,sfx\levels\vox\throw\plr_2_grenade_exert_4.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_grenade_exert_5,,sfx\levels\vox\throw\plr_2_grenade_exert_5.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_molotov_exert_0,,sfx\levels\vox\throw\plr_2_molotov_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_molotov_exert_1,,sfx\levels\vox\throw\plr_2_molotov_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_molotov_exert_2,,sfx\levels\vox\throw\plr_2_molotov_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_grenade_exert_0,,sfx\levels\vox\throw\plr_3_grenade_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_grenade_exert_1,,sfx\levels\vox\throw\plr_3_grenade_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_grenade_exert_2,,sfx\levels\vox\throw\plr_3_grenade_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_grenade_exert_3,,sfx\levels\vox\throw\plr_3_grenade_exert_3.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_grenade_exert_4,,sfx\levels\vox\throw\plr_3_grenade_exert_4.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_grenade_exert_5,,sfx\levels\vox\throw\plr_3_grenade_exert_5.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_molotov_exert_0,,sfx\levels\vox\throw\plr_3_molotov_exert_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_molotov_exert_1,,sfx\levels\vox\throw\plr_3_molotov_exert_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_molotov_exert_2,,sfx\levels\vox\throw\plr_3_molotov_exert_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
